centro;nombre_centro;ensena;poblacion;fecha;albaran;comentarios;portes;total_con_iva
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-09-08;54933;;0;180.00
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-09-08;55033;;0;1.90
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-09-08;55044;;0;9.56
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-09-08;55064;;0;21.91
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-09-08;55066;;0;22.81
58;MOSTOLES;AURGI;MOSTOLES;2026-09-08;41021;;0;124.34
58;MOSTOLES;AURGI;MOSTOLES;2026-09-08;41109;;0;24.83
59;VALDEMORO;AURGI;VALDEMORO;2026-09-08;23774;;0;8.40
61;ALCORCON;AURGI;ALCORCON;2026-09-08;47140;;0;6.22
61;ALCORCON;AURGI;ALCORCON;2026-09-08;47184;;0;36.24
61;ALCORCON;AURGI;ALCORCON;2026-09-08;47185;;0;36.24
61;ALCORCON;AURGI;ALCORCON;2026-09-08;47214;;0;13.71
61;ALCORCON;AURGI;ALCORCON;2026-09-08;47276;;0;-76.23
61;ALCORCON;AURGI;ALCORCON;2026-09-08;47278;;0;-136.74
61;ALCORCON;AURGI;ALCORCON;2026-09-08;47280;;0;-10.43
61;ALCORCON;AURGI;ALCORCON;2026-09-08;47281;;0;-22.81
61;ALCORCON;AURGI;ALCORCON;2026-09-08;47282;;0;-53.77
75;EMILIO MUÑOZ;AURGI;MADRID;2026-09-08;32039;;0;89.81
75;EMILIO MUÑOZ;AURGI;MADRID;2026-09-08;32095;;0;23.41
75;EMILIO MUÑOZ;AURGI;MADRID;2026-09-08;32175;;0;37.23
75;EMILIO MUÑOZ;AURGI;MADRID;2026-09-08;32183;;0;94.76
75;EMILIO MUÑOZ;AURGI;MADRID;2026-09-08;32185;;0;23.32
76;AVENIDA DE LOS TOREROS;AURGI;MADRID;2026-09-08;19512;;0;8.87
78;OLIAS DEL REY;AURGI;OLÍAS DEL REY;2026-09-08;80864;;0;8.66
79;MARQUES DE VADILLO;AURGI;MADRID;2026-09-08;38794;;0;26.67
79;MARQUES DE VADILLO;AURGI;MADRID;2026-09-08;38854;;0;30.73
89;LA VAGUADA;AURGI;MADRID;2026-09-08;30614;;0;31.77
89;LA VAGUADA;AURGI;MADRID;2026-09-08;30657;;0;8.18
89;LA VAGUADA;AURGI;MADRID;2026-09-08;30703;;0;23.60
89;LA VAGUADA;AURGI;MADRID;2026-09-08;30717;;0;9.60
89;LA VAGUADA;AURGI;MADRID;2026-09-08;30718;;0;9.60
172;GOYA;MOTORTOWN;MADRID;2026-09-09;19575;;0;35.39
174;CASTELLANA;MOTORTOWN;MADRID;2026-09-09;30892;;0;68.23
190;SANCHINARRO;MOTORTOWN;MADRID;2026-09-09;65550;;0;52.57
190;SANCHINARRO;MOTORTOWN;MADRID;2026-09-09;65574;;0;113.29
190;SANCHINARRO;MOTORTOWN;MADRID;2026-09-09;65612;;0;12.83
190;SANCHINARRO;MOTORTOWN;MADRID;2026-09-09;65684;;0;7.16
190;SANCHINARRO;MOTORTOWN;MADRID;2026-09-09;65713;;0;47.04
190;SANCHINARRO;MOTORTOWN;MADRID;2026-09-09;65717;;0;7.16
190;SANCHINARRO;MOTORTOWN;MADRID;2026-09-09;65730;;0;18.92
190;SANCHINARRO;MOTORTOWN;MADRID;2026-09-09;65737;;0;7.59
190;SANCHINARRO;MOTORTOWN;MADRID;2026-09-09;65761;;0;46.40
190;SANCHINARRO;MOTORTOWN;MADRID;2026-09-09;65769;;0;10.42
190;SANCHINARRO;MOTORTOWN;MADRID;2026-09-09;65788;;0;17.53
190;SANCHINARRO;MOTORTOWN;MADRID;2026-09-09;65803;;0;-312.53
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-09-09;55475;;0;79.68
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-09-09;55478;;0;5.83
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-09-09;32288;;0;6.45
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-09-09;32330;;0;183.94
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-09-09;32344;;0;8.06
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-09-09;32345;;0;16.84
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-09-09;32347;;0;34.36
204;SAN JOSE DE VALDERAS;MOTORTOWN;ALCORCON;2026-09-09;47365;;0;63.57
204;SAN JOSE DE VALDERAS;MOTORTOWN;ALCORCON;2026-09-09;47478;;0;21.90
204;SAN JOSE DE VALDERAS;MOTORTOWN;ALCORCON;2026-09-09;47538;;0;12.72
204;SAN JOSE DE VALDERAS;MOTORTOWN;ALCORCON;2026-09-09;47575;;0;12.72
21;LEGANES;AURGI;LEGANES;2026-09-09;27623;;0;-36.02
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-09-09;25707;;0;-23.06
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-09-09;25712;;0;13.12
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-09-09;25782;;0;4.53
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-09-09;25805;;0;29.05
213;EL BERCIAL;MOTORTOWN;GETAFE;2026-09-09;27674;;0;18.30
213;EL BERCIAL;MOTORTOWN;GETAFE;2026-09-09;27728;;0;32.62
213;EL BERCIAL;MOTORTOWN;GETAFE;2026-09-09;27741;;0;27.67
213;EL BERCIAL;MOTORTOWN;GETAFE;2026-09-09;27789;;0;29.98
213;EL BERCIAL;MOTORTOWN;GETAFE;2026-09-09;27809;;0;3.79
224;TALAVERA;MOTORTOWN;TALAVERA;2026-09-09;29459;;0;6.43
224;TALAVERA;MOTORTOWN;TALAVERA;2026-09-09;29507;;0;59.05
25;LAS ROZAS;AURGI;LAS ROZAS;2026-09-09;78813;;0;95.49
40;VALLECAS;AURGI;MADRID;2026-09-09;34182;;0;35.70
40;VALLECAS;AURGI;MADRID;2026-09-09;34218;;0;1.21
40;VALLECAS;AURGI;MADRID;2026-09-09;34246;;0;-63.17
40;VALLECAS;AURGI;MADRID;2026-09-09;34257;;0;235.76
45;ANTONIO LOPEZ;AURGI;MADRID;2026-09-09;25829;;0;20.46
45;ANTONIO LOPEZ;AURGI;MADRID;2026-09-09;25865;;0;35.94
45;ANTONIO LOPEZ;AURGI;MADRID;2026-09-09;25867;;0;99.76
45;ANTONIO LOPEZ;AURGI;MADRID;2026-09-09;25880;;0;22.41
45;ANTONIO LOPEZ;AURGI;MADRID;2026-09-09;25913;;0;7.39
45;ANTONIO LOPEZ;AURGI;MADRID;2026-09-09;25915;;0;-90.44
45;ANTONIO LOPEZ;AURGI;MADRID;2026-09-09;25916;;0;14.01
45;ANTONIO LOPEZ;AURGI;MADRID;2026-09-09;25935;;0;16.93
45;ANTONIO LOPEZ;AURGI;MADRID;2026-09-09;25936;;0;16.93
45;ANTONIO LOPEZ;AURGI;MADRID;2026-09-09;25937;;0;-16.93
45;ANTONIO LOPEZ;AURGI;MADRID;2026-09-09;25949;;0;16.93
45;ANTONIO LOPEZ;AURGI;MADRID;2026-09-09;25950;;0;-16.93
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-09-09;17612;;0;17.02
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-09-09;17645;;0;16.81
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-09-09;64631;;0;23.67
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-09-09;64696;;0;7.76
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-09-09;64742;;0;12.51
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-09-09;64784;;0;16.70
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-09-09;64792;;0;23.24
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-09-09;64800;;0;25.46
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-09-09;64834;;0;432.04
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-09-09;64931;;0;12.15
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-09-09;64937;;0;18.68
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-09-09;55128;;0;95.53
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-09-09;55154;;0;2.13
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-09-09;55236;;0;59.16
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-09-09;55408;;0;143.30
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-09-09;55428;;0;-130.01
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-09-09;55477;;0;68.38
57;ALCOBENDAS;AURGI;ALCOBENDAS;2026-09-09;65448;;0;12.95
57;ALCOBENDAS;AURGI;ALCOBENDAS;2026-09-09;65811;;0;5.36
57;ALCOBENDAS;AURGI;ALCOBENDAS;2026-09-09;65814;;0;10.16
58;MOSTOLES;AURGI;MOSTOLES;2026-09-09;41255;;0;34.51
58;MOSTOLES;AURGI;MOSTOLES;2026-09-09;41407;;0;10.64
58;MOSTOLES;AURGI;MOSTOLES;2026-09-09;41410;;0;14.99
59;VALDEMORO;AURGI;VALDEMORO;2026-09-09;23988;;0;9.08
59;VALDEMORO;AURGI;VALDEMORO;2026-09-09;24002;;0;99.43
59;VALDEMORO;AURGI;VALDEMORO;2026-09-09;24055;;0;67.17
61;ALCORCON;AURGI;ALCORCON;2026-09-09;47476;;0;13.16
61;ALCORCON;AURGI;ALCORCON;2026-09-09;47523;;0;61.00
75;EMILIO MUÑOZ;AURGI;MADRID;2026-09-09;32263;;0;35.50
75;EMILIO MUÑOZ;AURGI;MADRID;2026-09-09;32311;;0;134.25
75;EMILIO MUÑOZ;AURGI;MADRID;2026-09-09;32343;;0;10.87
76;AVENIDA DE LOS TOREROS;AURGI;MADRID;2026-09-09;19652;;0;24.67
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-09-09;38610;;0;6.23
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-09-09;38637;;0;69.89
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-09-09;38732;;0;322.91
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-09-09;38786;;0;29.39
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-09-09;38833;;0;32.65
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-09-09;38837;;0;23.70
78;OLIAS DEL REY;AURGI;OLÍAS DEL REY;2026-09-09;81164;;0;4.86
78;OLIAS DEL REY;AURGI;OLÍAS DEL REY;2026-09-09;81165;;0;4.86
78;OLIAS DEL REY;AURGI;OLÍAS DEL REY;2026-09-09;81231;;0;31.68
78;OLIAS DEL REY;AURGI;OLÍAS DEL REY;2026-09-09;81291;;0;36.66
78;OLIAS DEL REY;AURGI;OLÍAS DEL REY;2026-09-09;81297;;0;30.09
78;OLIAS DEL REY;AURGI;OLÍAS DEL REY;2026-09-09;81354;;0;8.66
79;MARQUES DE VADILLO;AURGI;MADRID;2026-09-09;39054;;0;35.39
79;MARQUES DE VADILLO;AURGI;MADRID;2026-09-09;39131;;0;44.30
89;LA VAGUADA;AURGI;MADRID;2026-09-09;30790;;0;16.13
154;ALUCHE;AURGI;MADRID;2026-09-10;39183;;0;64.95
154;ALUCHE;AURGI;MADRID;2026-09-10;39224;;0;43.63
154;ALUCHE;AURGI;MADRID;2026-09-10;39229;;0;74.75
154;ALUCHE;AURGI;MADRID;2026-09-10;39235;;0;6.27
154;ALUCHE;AURGI;MADRID;2026-09-10;39323;;0;-98.78
154;ALUCHE;AURGI;MADRID;2026-09-10;39370;;0;10.27
172;GOYA;MOTORTOWN;MADRID;2026-09-10;19680;;0;248.29
172;GOYA;MOTORTOWN;MADRID;2026-09-10;19695;;0;22.68
172;GOYA;MOTORTOWN;MADRID;2026-09-10;19698;;0;25.59
172;GOYA;MOTORTOWN;MADRID;2026-09-10;19705;;0;-23.66
174;CASTELLANA;MOTORTOWN;MADRID;2026-09-10;31002;;0;67.17
174;CASTELLANA;MOTORTOWN;MADRID;2026-09-10;31055;;0;37.58
174;CASTELLANA;MOTORTOWN;MADRID;2026-09-10;31091;;0;74.90
190;SANCHINARRO;MOTORTOWN;MADRID;2026-09-10;65985;;0;9.38
190;SANCHINARRO;MOTORTOWN;MADRID;2026-09-10;66007;;0;10.72
190;SANCHINARRO;MOTORTOWN;MADRID;2026-09-10;66047;;0;74.95
190;SANCHINARRO;MOTORTOWN;MADRID;2026-09-10;66064;;0;31.48
190;SANCHINARRO;MOTORTOWN;MADRID;2026-09-10;66092;;0;150.56
190;SANCHINARRO;MOTORTOWN;MADRID;2026-09-10;66141;;0;8.24
